#Warriors star Stephen Curry has surpassed LeBron James for the most popular #NBA jersey sold. http://t.co/9DXE7fXeIo  ,0.55,0.7
#Warriors star Stephen Curry has surpassed LeBron James for the most popular #NBA jersey sold. http://t.co/9DXE7fXeIo  ,0.55,0.7
Stephen Curry roi des maillots http://t.co/Aecq24iwsC http://t.co/coYpPV4xki,0,0
VIDEO: throws down a 180 dunk at his #SC30Select Camp http://t.co/qinOiOcVqm http://t.co/DdBEaxc4eT,-0.155555556,0.288888889
STEPHEN CURRY DANCING IS THE BEST THING EVER (Vine by celeb edits af),1,0.3
Stephen Curry,_____________,_______________
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
An NBA Exec.  Expects  Westbrook And James Harden To Join Forces With The Lakers Read more: http://t.co/aeVDQSaTTB ht ,0.5,0.5
for Chris Paul FAV for James Harden http://t.co/ySaPsZGoLI,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Steph Curry and James Harden Duel to the End in Game 2 - http://t.co/pS2AZM1HIG http://t.co/AtNFEbwJBu,-0.4,0.4
"NBA News &amp; Rumors: Russell Westbrook, James Harden Set to Join Lakers ... - Yibada (English Edition): Yibada (... http://t.co/P6C55wmS62",0,0
Mayor Cornett threatens to take James Harden back #KITALKS,0,0
RUMOR: Multiple sources report Rockets star James Harden may be dating reality TV starlet Khloe Kardashian http://t.co ,0,0
"NBA News &amp; Rumors: Russell Westbrook, James Harden Set to Join Lakers ... - Yibada (English Edition): Yibada (... http://t.co/Td1cFMVpkF",0,0
RUMOR: Multiple sources report Rockets star James Harden may be dating reality TV starlet Khloe Kardashian http://t.co ,0,0
Saad boutta pull a James Harden #HesThaTruth #HawksTweaked,0,0
"Bulls offered to Jimmy Butler a 5-year, $90+M contract. Whoa. Can you imagine what James Harden is going to get at the  ",0,0
RUMOR: Multiple sources report Rockets star James Harden may be dating reality TV starlet Khloe Kardashian http://t.co ,0,0
"Exec Expects Russell Westbrook, James Harden To Join Forces With Lakers (which couldn't even happen until 2018): http://t.co/ek ",0,0
"Exec Expects Russell Westbrook, James Harden To Join Forces With Lakers (which couldn't even happen until 2018): http://t.co/ek ",0,0
They should call me James Cause I'm goin harden this bitch    ,0,0
"Exec Expects Russell Westbrook, James Harden To Join Forces With Lakers (which couldn't even happen until 2018): http://t.co/ek ",0,0
"**does the James Harden ""stiring the pot""**",0,0
They should call me James Cause I'm goin harden this bitch    ,0,0
Khloe Kardashian  and James Harden  head to the same gym days after their Hawaii rendezvous! http://t.co/lqubtcFYsG,0,0.125
An NBA Exec.  Expects  Westbrook And James Harden To Join Forces With The Lakers Read more: http://t.co/aeVDQSaTTB ht ,0.5,0.5
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
James Harden #posterized ! #dunks #nbadunks #houston #rockets #nba,0,0
German women spent two weeks prior to the WWC at the James Harden Academy of Drawing Fouls.,-0.033333333,0.033333333
James Harden    ,0,0
My dog real life looks like James Harden http://t.co/5tcyovby8B,0.2,0.3
Khloe Kardashian  and James Harden  head to the same gym days after their Hawaii rendezvous! http://t.co/lqubtcFYsG,0,0.125
Photo: #Repost Russell Westbrook and James Harden to reunite in Los Angeles?? - Via ESPN -... http://t.co/UsDKsZxQd5,0,0
James Harden the type of nigga to call a foul on every play during street ball.,0,0
James Harden really the smoothest SG in the league,0.2,0.2
James Harden be at the FT line more often than people be camping in one spot in Call of Duty.,0.5,0.5
James Harden getting paid 15.7M for camping his at the damn FT line half the time.,-0.166666667,0.166666667
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
James Harden Offense Highlights Montage 2014/2015 (Part 1) - King of Stepback,0,0
"Bulls offered to Jimmy Butler a 5-year, $90+M contract. Whoa. Can you imagine what James Harden is going to get at the  ",0,0
"NBA 2 team   ...Russell Westbrook, James Harden, Carmelo Anthony, LaMarcus Nurae Aldridge, Tim Duncan",0,0
"Call me james, I'm going harden in this bitch",0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
"Saw a report that James Harden may be dating Khloe Kardashian. James, James: Come on, man. Come on. Don't be Lamar Odom II.",0,0
repost via from lakers_examiner Russell Westbrook and James Harden to reunite in Los ,0,0
James Harden Offense Highlights Montage 2014/2015 (Part 1) - King of Stepback,0,0
James Harden Offense Highlights Montage 2014/2015 (Part 1) - King of Stepback,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Thanks to Anthony Davis and James Harden for doing drills alongside the players at The Academy today. True pros. http://t.co ,0.275,0.425
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
James Harden quickly jumped over Trail Blazers,0.333333333,0.5
RUMOR: Multiple sources report Rockets star James Harden may be dating reality TV starlet Khloe Kardashian http://t.co ,0,0
James Harden Offense Highlights Montage 2014/2015 (Part 1) - King of Stepback,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
James Harden Offense Highlights Montage 2014/2015 (Part 1) - King of Stepback,0,0
"ROUND OF 32 for 1 James Harden, SG, Rockets FAV for 9 Kawhi Leonard, SF, Spurs http://t.co/37U9ikcEsr",-0.2,0.4
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
"King James &amp; KD are 2 of the pros that stopped by The Academy (+ Kobe, Harden, Anthony Davis, Paul George &amp; CP3): http://t.c ",0,0
2-4 in da finals and ray Allen saved him once and James harden choked in 1 lol i hate dude lol,0.266666667,0.766666667
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 # ,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/VrlrP7xixe #Rockets #NBA,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/BeVP4Cxp9A #Rockets #NBA,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/KcdoL6yelZ #Rockets #NBA,0,0
Could ex-#Thunder teammates Russell Westbrook &amp; James Harden eventually reunite...on the #Lakers? http://t.co/5s7P8We1G8 #Rockets #NBA,0,0
look like James Harden and Ross shit,-0.2,0.8
They should call me James cause I go Harden this bitch,0,0
look like James Harden and Ross shit,-0.2,0.8
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
My James harden/ JR smith step back has become so good. I forgot how I used to score on niggas before I started doing that,0.35,0.3
James Harden Series.... Slow Crossover &gt; Quick Counter. This is a very effective set up move in ,0.271111111,0.633333333
What you didn't know about James Harden http://t.co/HapfrogyWy http://t.co/ZuP62lA3R4,0,0
James Harden when he drives to the basket,0,0
"LSU's Ben Simmons shows he can guard Anthony Davis, James Harden at Nike camp, per report http://t.co/LUeIWEuJVm http://t.co/AZ9kZ6vbYW",0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
congrats to the next James harden for committing to Arizona State.    ,0,0
What you didn't know about James Harden http://t.co/HapfrogyWy http://t.co/ZuP62lA3R4,0,0
James Harden &amp; Dwight are so garbage they couldn't get Bosh to take a bit of a paycut to join them   ,0,0
Chillin with James Harden http://t.co/mCFZmuwpJY,0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
Chillin with James Harden http://t.co/mCFZmuwpJY,0,0
James Harden &amp; Dwight are so garbage they couldn't get Bosh to take a bit of a paycut to join them   ,0,0
"Exec Expects Russell Westbrook, James Harden To Join Forces With Lakers (which couldn't even happen until 2018): http://t.co/ek ",0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
wanna bet. Loser has to change their avi to James Harden lol just kidding,0.8,0.7
Or James Harden's Teeth apparently they were inspired by saber tooth cats,0.05,0.35
James harden will not go to the Lakers. #believeme,0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"Rockets, James Harden crack top 10 in NBA merchandise sales http://t.co/qPoKw4CPt2",0.5,0.5
"curry, harden, James, Aldridge, and gasol",0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"LeBron, KD, Kobe, James Harden &amp; More Pics from the #nikebasketballacademy | http://t.co/C6RAungAGN http://t.co/PCB8JH85hO",0.5,0.5
Should I leak James Harden today?,0,0
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
"SWEET 16 for 1 James Harden, SG, Rockets FAV for 4 Tim Duncan, PF, Spurs http://t.co/T0YPR7KFei",0.35,0.65
James Harden,_____________,_______________
"http://t.co/oSCoFDLsAi 2003 Authentic LeBron James, Size 12, Low Top Air Force 1 Sneakers",0.333333333,0.516666667
"http://t.co/5xmfGzWMgY 2003 Authentic LeBron James, Size 12, Low Top Air Force 1 Sneakers",0.333333333,0.516666667
"Check this out basketball, lebron james, cleveland cavaliers, nba finals, layup,http://t.co/vMgQHMvx2s http://t.co/Isgli5LDGy",0,0
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
#Warriors star Stephen Curry has surpassed LeBron James for the most popular #NBA jersey sold. http://t.co/9DXE7fXeIo  ,0.55,0.7
#Warriors star Stephen Curry has surpassed LeBron James for the most popular #NBA jersey sold. http://t.co/9DXE7fXeIo  ,0.55,0.7
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
"Scottie Pippen says he was  LeBron James before LeBron James"" http://t.co/azqYbH6rIv http://t.co/O3cHjpmpci",0,0
Steph Curry passes LeBron James for most popular NBA jersey http://t.co/KQgaDQTqcC http://t.co/vvkFYpmeO6,0.55,0.7
Free agent I'm hearing that LeBron James would love the Cavs to sign: Chicago's Mike Dunleavy,0.45,0.7
Steph Curry passes LeBron James for the most popular NBA jersey http://t.co/2Z0Ppolaom http://t.co/dSlMsg4K41,0.55,0.7
Steph Curry passes LeBron James for the most popular NBA jersey http://t.co/2Z0Ppolaom http://t.co/dSlMsg4K41,0.55,0.7
"Scottie Pippen says he was  LeBron James before LeBron James"" http://t.co/azqYbH6rIv http://t.co/O3cHjpmpci",0,0
#Warriors star Stephen Curry has surpassed LeBron James for the most popular #NBA jersey sold. http://t.co/9DXE7fXeIo  ,0.55,0.7
Devin Snyder. Breathtaking LeBron James Images. You may wonder: http://t.co/KhYvZbXJlh,1,1
Joshua Rohan Bradsha. Have you seen these attractive LeBron James images? You may want to see: http://t.co/RevQZbHm3V,0.8,1
Jon Snow. Gripping LeBron James Images. You may like: http://t.co/ruLAjSqth6,0.5,1
Steph Curry passes LeBron James for most popular NBA jersey http://t.co/KQgaDQTqcC http://t.co/vvkFYpmeO6,0.55,0.7
fazikhan125@gmail.co. Enticing LeBron James Images. Give a try: http://t.co/xYTq6A3akM,0,0
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
Sebastian Miranda. Wondrous LeBron James Images. Test now: http://t.co/gobVVXSOdC,0,0
Sheestatted. Astonishing LeBron James Images. Get these now: http://t.co/LnCxvff7Tg,0.5,1
Bailey Powell. Bewitching LeBron James Images. Yes? Watch now: http://t.co/orlf00J7Vk,0.7,1
Jadyn Lynn Saunier. Bewitching LeBron James Images. Yes? Watch now: http://t.co/0lljJ8KPk3,0.7,1
"Yep, this is the LeBron 13 http://t.co/tWgvMbX6l2 http://t.co/RFBHKY4P7s",0,0
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
Some girls are the Lebron James of playing mind games   ,0,0
Monterat. Have you seen these entrancing LeBron James images? You may wonder: http://t.co/TQozM72NxR,0,0
Report: LeBron James wants Mike Dunleavy to join the Cleveland Cavaliers http://t.co/DBPsfMBVGd http://t.co/Pxwj20mpMD,0.2,0.1
Vijay. Resplendent LeBron James Images. Yes? Watch now: http://t.co/5qIJ0u3y7Y,0,0
Mark Turowski. Resplendent LeBron James Images. Yes? Watch now: http://t.co/CpYUbCdSoP,0,0
"Scottie Pippen says he was  LeBron James before LeBron James"" http://t.co/azqYbH6rIv http://t.co/O3cHjpmpci",0,0
Allison Shockley. Overwhelming LeBron James Images. Yes? Watch now: http://t.co/gbpABg1eiP,0.5,1
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
Envy. Stunning LeBron James Images. You may want to see: http://t.co/5rhLGebklc,0.5,1
Steph Curry passes LeBron James for the most popular NBA jersey http://t.co/2Z0Ppolaom http://t.co/dSlMsg4K41,0.55,0.7
I'm lebron james you a fucking rookie,-0.6,0.8
Kiera Brown-charles. Charming LeBron James Images. Get these now: http://t.co/u683RB9nCk,0.7,1
Scottie Pippen says he was LeBron James before LeBron was. You think he has an argument there? http://t.co/bac8JSMkh1,0,0
"Steph Curry passes LeBron James for most popular NBA jersey: While some curries are sweet, most c... http://t.co/wTP4ghvqyB #LeBronJames",0.4875,0.6375
"LeBron James wants Mike Dunleavy on Cavaliers, more likely gets Mo Williams: LeBron James is play... http://t.co/AgNLD5rKje #LeBronJames",0.233333333,0.533333333
"LeBron James wants Mike Dunleavy on Cavaliers, more likely gets Mo Williams. http://t.co/sDdB73q9So",0.233333333,0.533333333
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
#Warriors star Stephen Curry has surpassed LeBron James for the most popular #NBA jersey sold. http://t.co/9DXE7fXeIo  ,0.55,0.7
Eric Gimenez. Taking LeBron James Images. Test now: http://t.co/F0XnCw8V0X,0,0
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
Gini Loaiza. Have you seen these symmetrical LeBron James images? You may wonder: http://t.co/zgdFEhL61t,0,0
alex. Have you seen these symmetrical LeBron James images? You may wonder: http://t.co/kUdTpVHYKQ,0,0
Yonatanenamorado. Have you seen these delicate LeBron James images? You may want to check: http://t.co/HjAC5Do9ww,-0.3,0.9
sajahan. Have you seen these marvelous LeBron James images? You may like: http://t.co/AOsCsE73JK,1,1
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
I'm lebron james you a fucking rookie,-0.6,0.8
"Scottie Pippen says LeBron James should be compared to him, not Michael Jordan. (via Northeast Ohio Media Group) http://t ",0,0
Ethanrking. Delightful LeBron James Images. Start these now: http://t.co/derGKyAING,1,1
